Wavelength (nm)	Q10 abs N
350.00	0.027578
350.25	0.029464
350.50	0.026660
350.75	0.028652
351.00	0.028108
351.25	0.026941
351.50	0.028421
351.75	0.026148
352.00	0.025985
352.25	0.025361
352.50	0.027165
352.75	0.026703
353.00	0.025648
353.25	0.026316
353.50	0.024605
353.75	0.024799
354.00	0.025760
354.25	0.026660
354.50	0.027140
354.75	0.025904
355.00	0.027028
355.25	0.028802
355.50	0.027222
355.75	0.023668
356.00	0.024674
356.25	0.023344
356.50	0.025617
356.75	0.025710
357.00	0.024973
357.25	0.025829
357.50	0.025448
357.75	0.024586
358.00	0.024162
358.25	0.025342
358.50	0.026722
358.75	0.024237
359.00	0.025086
359.25	0.022388
359.50	0.022563
359.75	0.022894
360.00	0.024817
360.25	0.021670
360.50	0.024674
360.75	0.024062
361.00	0.024593
361.25	0.022507
361.50	0.021676
361.75	0.025748
362.00	0.022244
362.25	0.023275
362.50	0.023393
362.75	0.023937
363.00	0.021751
363.25	0.022045
363.50	0.021070
363.75	0.020702
364.00	0.020689
364.25	0.020739
364.50	0.021545
364.75	0.019828
365.00	0.021814
365.25	0.020970
365.50	0.022344
365.75	0.019684
366.00	0.021045
366.25	0.020027
366.50	0.021988
366.75	0.020102
367.00	0.021651
367.25	0.019678
367.50	0.020252
367.75	0.021876
368.00	0.022001
368.25	0.017798
368.50	0.021533
368.75	0.018110
369.00	0.019060
369.25	0.019690
369.50	0.016949
369.75	0.018903
370.00	0.017367
370.25	0.018441
370.50	0.019865
370.75	0.018903
371.00	0.018754
371.25	0.017149
371.50	0.021083
371.75	0.018460
372.00	0.017935
372.25	0.018872
372.50	0.017517
372.75	0.018735
373.00	0.016893
373.25	0.016006
373.50	0.017024
373.75	0.018660
374.00	0.017686
374.25	0.017167
374.50	0.018610
374.75	0.017117
375.00	0.016505
375.25	0.015750
375.50	0.018928
375.75	0.017211
376.00	0.015943
376.25	0.016268
376.50	0.016524
376.75	0.016537
377.00	0.017698
377.25	0.015437
377.50	0.016830
377.75	0.017536
378.00	0.018541
378.25	0.016274
378.50	0.019109
378.75	0.019390
379.00	0.018966
379.25	0.018010
379.50	0.018716
379.75	0.017761
380.00	0.019297
380.25	0.018853
380.50	0.017086
380.75	0.020458
381.00	0.018572
381.25	0.017273
381.50	0.019166
381.75	0.017811
382.00	0.020483
382.25	0.019771
382.50	0.017480
382.75	0.018304
383.00	0.019016
383.25	0.018441
383.50	0.018329
383.75	0.018198
384.00	0.019759
384.25	0.018754
384.50	0.017767
384.75	0.019572
385.00	0.018241
385.25	0.019434
385.50	0.021632
385.75	0.019690
386.00	0.019696
386.25	0.018941
386.50	0.019859
386.75	0.021426
387.00	0.020596
387.25	0.021789
387.50	0.022451
387.75	0.021370
388.00	0.020608
388.25	0.022176
388.50	0.024661
388.75	0.022850
389.00	0.022944
389.25	0.025504
389.50	0.026429
389.75	0.027159
390.00	0.026010
390.25	0.026978
390.50	0.027290
390.75	0.028577
391.00	0.029014
391.25	0.028914
391.50	0.029270
391.75	0.031962
392.00	0.033891
392.25	0.036602
392.50	0.037544
392.75	0.037713
393.00	0.039312
393.25	0.038100
393.50	0.043365
393.75	0.043814
394.00	0.044664
394.25	0.047112
394.50	0.049179
394.75	0.052070
395.00	0.051864
395.25	0.055037
395.50	0.059127
395.75	0.057890
396.00	0.059858
396.25	0.064485
396.50	0.066421
396.75	0.067776
397.00	0.067870
397.25	0.071654
397.50	0.070636
397.75	0.074496
398.00	0.076194
398.25	0.078349
398.50	0.079898
398.75	0.078967
399.00	0.083826
399.25	0.082695
399.50	0.083082
399.75	0.085331
400.00	0.084687
400.25	0.086648
400.50	0.086886
400.75	0.086442
401.00	0.087810
401.25	0.089971
401.50	0.091750
401.75	0.088653
402.00	0.089571
402.25	0.088790
402.50	0.090220
402.75	0.089477
403.00	0.089952
403.25	0.089084
403.50	0.090377
403.75	0.088790
404.00	0.092668
404.25	0.090776
404.50	0.090926
404.75	0.089715
405.00	0.091988
405.25	0.091057
405.50	0.091757
405.75	0.091913
406.00	0.091182
406.25	0.093380
406.50	0.095753
406.75	0.097090
407.00	0.099881
407.25	0.099482
407.50	0.10222
407.75	0.10692
408.00	0.10706
408.25	0.11027
408.50	0.11627
408.75	0.11757
409.00	0.12121
409.25	0.12821
409.50	0.13278
409.75	0.13944
410.00	0.14491
410.25	0.15160
410.50	0.15794
410.75	0.16696
411.00	0.17472
411.25	0.18250
411.50	0.19447
411.75	0.20566
412.00	0.21554
412.25	0.22921
412.50	0.24411
412.75	0.25459
413.00	0.27230
413.25	0.28824
413.50	0.30581
413.75	0.32267
414.00	0.34191
414.25	0.35981
414.50	0.37683
414.75	0.37976
415.00	0.39219
415.25	0.41388
415.50	0.43671
415.75	0.46084
416.00	0.48547
416.25	0.51406
416.50	0.53964
416.75	0.56715
417.00	0.59203
417.25	0.61980
417.50	0.64702
417.75	0.67340
418.00	0.70213
418.25	0.72969
418.50	0.75833
418.75	0.78285
419.00	0.80570
419.25	0.82994
419.50	0.85552
419.75	0.87599
420.00	0.89320
420.25	0.91250
420.50	0.92595
420.75	0.94303
421.00	0.95386
421.25	0.96683
421.50	0.97435
421.75	0.98398
422.00	0.98907
422.25	0.99086
422.50	0.99277
422.75	1.0000
423.00	0.99781
423.25	0.99751
423.50	0.99213
423.75	0.98388
424.00	0.97573
424.25	0.96844
424.50	0.95650
424.75	0.93784
425.00	0.92685
425.25	0.90991
425.50	0.88433
425.75	0.86236
426.00	0.83767
426.25	0.81433
426.50	0.78752
426.75	0.75722
427.00	0.72713
427.25	0.69359
427.50	0.66442
427.75	0.62944
428.00	0.60007
428.25	0.56809
428.50	0.53344
428.75	0.50337
429.00	0.47123
429.25	0.44426
429.50	0.41325
429.75	0.38653
430.00	0.36229
430.25	0.33561
430.50	0.31103
430.75	0.29011
431.00	0.26599
431.25	0.24889
431.50	0.22851
431.75	0.21028
432.00	0.19542
432.25	0.18080
432.50	0.16687
432.75	0.15366
433.00	0.14170
433.25	0.13088
433.50	0.12018
433.75	0.11145
434.00	0.10091
434.25	0.093062
434.50	0.088978
434.75	0.080478
435.00	0.073553
435.25	0.065503
435.50	0.059233
435.75	0.055218
436.00	0.048792
436.25	0.045170
436.50	0.043502
436.75	0.039612
437.00	0.036577
437.25	0.034447
437.50	0.031824
437.75	0.030069
438.00	0.028833
438.25	0.027546
438.50	0.024080
438.75	0.024699
439.00	0.022426
439.25	0.022163
439.50	0.023112
439.75	0.019871
440.00	0.018797
440.25	0.017879
440.50	0.015275
440.75	0.018785
441.00	0.016187
441.25	0.014782
441.50	0.015394
441.75	0.015394
442.00	0.012602
442.25	0.012015
442.50	0.013114
442.75	0.011634
443.00	0.012103
443.25	0.012496
443.50	0.010011
443.75	0.011322
444.00	0.0097796
444.25	0.010360
444.50	0.010716
444.75	0.0096547
445.00	0.010317
445.25	0.0084244
445.50	0.0084993
445.75	0.0094673
446.00	0.0080060
446.25	0.0093799
446.50	0.0097671
446.75	0.0077999
447.00	0.0080934
447.25	0.0067133
447.50	0.0085118
447.75	0.0072066
448.00	0.0074315
448.25	0.0065447
448.50	0.0067882
448.75	0.0075251
449.00	0.0072504
449.25	0.0074002
449.50	0.0061637
449.75	0.0055268
450.00	0.0066883
450.25	0.0054893
450.50	0.0076813
450.75	0.0058515
451.00	0.0056954
451.25	0.0053894
451.50	0.0054331
451.75	0.0044089
452.00	0.0051958
452.25	0.0041654
452.50	0.0033036
452.75	0.0038656
453.00	0.0044839
453.25	0.0046587
453.50	0.0036908
453.75	0.0052395
454.00	0.0047212
454.25	0.0027915
454.50	0.0036221
454.75	0.0047836
455.00	0.0033972
455.25	0.0038594
455.50	0.0040904
455.75	0.0032786
456.00	0.0031912
456.25	0.0031225
456.50	0.0032599
456.75	0.0035596
457.00	0.0026603
457.25	0.0034097
457.50	0.0024667
457.75	0.0025729
458.00	0.0037532
458.25	0.0032848
458.50	0.0037594
458.75	0.0036345
459.00	0.0038531
459.25	0.0025916
459.50	0.0032286
459.75	0.0040530
460.00	0.0033161
460.25	0.0038032
460.50	0.0034659
460.75	0.0035783
461.00	0.0031537
461.25	0.0037095
461.50	0.0026478
461.75	0.0025667
462.00	0.0026041
462.25	0.0024667
462.50	0.0036283
462.75	0.0034097
463.00	0.0033161
463.25	0.0041341
463.50	0.0037220
463.75	0.0025729
464.00	0.0040967
464.25	0.0038656
464.50	0.0032161
464.75	0.0028914
465.00	0.0040217
465.25	0.0031912
465.50	0.0022419
465.75	0.0032723
466.00	0.0043714
466.25	0.0031162
466.50	0.0032349
466.75	0.0026291
467.00	0.0026791
467.25	0.0036595
467.50	0.0030163
467.75	0.0040405
468.00	0.0037157
468.25	0.0030475
468.50	0.0033848
468.75	0.0033660
469.00	0.0041841
469.25	0.0033785
469.50	0.0023169
469.75	0.0042465
470.00	0.0037969
470.25	0.0030850
470.50	0.0027852
470.75	0.0034160
471.00	0.0037220
471.25	0.0049835
471.50	0.0036533
471.75	0.0030413
472.00	0.0053519
472.25	0.0026853
472.50	0.0036845
472.75	0.0039031
473.00	0.0033972
473.25	0.0034160
473.50	0.0034222
473.75	0.0037907
474.00	0.0046525
474.25	0.0043465
474.50	0.0041716
474.75	0.0042903
475.00	0.0047711
475.25	0.0033410
475.50	0.0038906
475.75	0.0059264
476.00	0.0042278
476.25	0.0039780
476.50	0.0041404
476.75	0.0050209
477.00	0.0036720
477.25	0.0051208
477.50	0.0035221
477.75	0.0049772
478.00	0.0046025
478.25	0.0051521
478.50	0.0045775
478.75	0.0049148
479.00	0.0056142
479.25	0.0048336
479.50	0.0050584
479.75	0.0052332
480.00	0.0046837
480.25	0.0058078
480.50	0.0045588
480.75	0.0049897
481.00	0.0062824
481.25	0.0045775
481.50	0.0062075
481.75	0.0052832
482.00	0.0053769
482.25	0.0044526
482.50	0.0049710
482.75	0.0043277
483.00	0.0057890
483.25	0.0060576
483.50	0.0051770
483.75	0.0061450
484.00	0.0054144
484.25	0.0055580
484.50	0.0052707
484.75	0.0053956
485.00	0.0053332
485.25	0.0058328
485.50	0.0043652
485.75	0.0043152
486.00	0.0044277
486.25	0.0049272
486.50	0.0062762
486.75	0.0057141
487.00	0.0046962
487.25	0.0045963
487.50	0.0039718
487.75	0.0069506
488.00	0.0059701
488.25	0.0045026
488.50	0.0046962
488.75	0.0047711
489.00	0.0040217
489.25	0.0046712
489.50	0.0049335
489.75	0.0057953
490.00	0.0057391
490.25	0.0064260
490.50	0.0051583
490.75	0.0042028
491.00	0.0053207
491.25	0.0051895
491.50	0.0057391
491.75	0.0065697
492.00	0.0039031
492.25	0.0052832
492.50	0.0053207
492.75	0.0058952
493.00	0.0050709
493.25	0.0044152
493.50	0.0050147
493.75	0.0045713
494.00	0.0047774
494.25	0.0061825
494.50	0.0049959
494.75	0.0060513
495.00	0.0055018
495.25	0.0045151
495.50	0.0045963
495.75	0.0055143
496.00	0.0061513
496.25	0.0057516
496.50	0.0060451
