Wavelength (nm)	Q13 abs N
350.00	0.022666
350.25	0.016330
350.50	0.018902
350.75	0.022988
351.00	0.024524
351.25	0.021364
351.50	0.022362
351.75	0.018129
352.00	0.018128
352.25	0.022295
352.50	0.023106
352.75	0.024538
353.00	0.017390
353.25	0.019032
353.50	0.027056
353.75	0.021288
354.00	0.020268
354.25	0.019840
354.50	0.021926
354.75	0.021679
355.00	0.020789
355.25	0.024013
355.50	0.020900
355.75	0.019941
356.00	0.015619
356.25	0.019682
356.50	0.024689
356.75	0.021458
357.00	0.018677
357.25	0.016069
357.50	0.021293
357.75	0.021020
358.00	0.017072
358.25	0.017629
358.50	0.018733
358.75	0.018592
359.00	0.019523
359.25	0.018104
359.50	0.020275
359.75	0.018665
360.00	0.015371
360.25	0.019014
360.50	0.015881
360.75	0.019744
361.00	0.016660
361.25	0.015373
361.50	0.012453
361.75	0.014376
362.00	0.018631
362.25	0.019077
362.50	0.013134
362.75	0.018608
363.00	0.018310
363.25	0.019561
363.50	0.018224
363.75	0.016331
364.00	0.015361
364.25	0.013167
364.50	0.018187
364.75	0.016025
365.00	0.013653
365.25	0.018120
365.50	0.014693
365.75	0.017101
366.00	0.015794
366.25	0.013840
366.50	0.017261
366.75	0.017177
367.00	0.012986
367.25	0.015164
367.50	0.012525
367.75	0.014987
368.00	0.015519
368.25	0.011147
368.50	0.011809
368.75	0.014459
369.00	0.011851
369.25	0.012983
369.50	0.015467
369.75	0.018394
370.00	0.015117
370.25	0.013947
370.50	0.015326
370.75	0.013093
371.00	0.010738
371.25	0.017813
371.50	0.015665
371.75	0.015712
372.00	0.012710
372.25	0.010559
372.50	0.015226
372.75	0.012045
373.00	0.014802
373.25	0.017203
373.50	0.012533
373.75	0.010895
374.00	0.018044
374.25	0.012334
374.50	0.015360
374.75	0.015125
375.00	0.012658
375.25	0.012168
375.50	0.017862
375.75	0.011735
376.00	0.014080
376.25	0.010649
376.50	0.015585
376.75	0.012691
377.00	0.015646
377.25	0.016220
377.50	0.012565
377.75	0.015735
378.00	0.016536
378.25	0.015074
378.50	0.014840
378.75	0.015198
379.00	0.011052
379.25	0.012778
379.50	0.010519
379.75	0.016190
380.00	0.015022
380.25	0.011303
380.50	0.015696
380.75	0.013342
381.00	0.016868
381.25	0.011154
381.50	0.013416
381.75	0.014401
382.00	0.0095319
382.25	0.012767
382.50	0.015748
382.75	0.015436
383.00	0.015233
383.25	0.017072
383.50	0.014105
383.75	0.014119
384.00	0.017475
384.25	0.013411
384.50	0.014832
384.75	0.014818
385.00	0.016361
385.25	0.015182
385.50	0.017290
385.75	0.014096
386.00	0.018336
386.25	0.017970
386.50	0.014083
386.75	0.014649
387.00	0.016875
387.25	0.016888
387.50	0.018606
387.75	0.016729
388.00	0.013462
388.25	0.020526
388.50	0.021165
388.75	0.016375
389.00	0.020315
389.25	0.021188
389.50	0.020880
389.75	0.025647
390.00	0.021969
390.25	0.023160
390.50	0.021548
390.75	0.027431
391.00	0.026987
391.25	0.024699
391.50	0.026495
391.75	0.027696
392.00	0.027494
392.25	0.031445
392.50	0.031991
392.75	0.032174
393.00	0.033339
393.25	0.035643
393.50	0.039925
393.75	0.038110
394.00	0.039409
394.25	0.041835
394.50	0.045094
394.75	0.045260
395.00	0.045082
395.25	0.048301
395.50	0.051656
395.75	0.054672
396.00	0.061292
396.25	0.060524
396.50	0.059629
396.75	0.062085
397.00	0.062472
397.25	0.068739
397.50	0.064577
397.75	0.064954
398.00	0.065526
398.25	0.068745
398.50	0.066872
398.75	0.071090
399.00	0.071277
399.25	0.072681
399.50	0.072396
399.75	0.075349
400.00	0.074316
400.25	0.072401
400.50	0.078676
400.75	0.070361
401.00	0.075220
401.25	0.072280
401.50	0.072598
401.75	0.077655
402.00	0.072775
402.25	0.071805
402.50	0.073074
402.75	0.072931
403.00	0.070120
403.25	0.068309
403.50	0.069332
403.75	0.067504
404.00	0.068691
404.25	0.069107
404.50	0.069296
404.75	0.069176
405.00	0.071502
405.25	0.069825
405.50	0.070881
405.75	0.071298
406.00	0.073234
406.25	0.074374
406.50	0.073149
406.75	0.076748
407.00	0.077105
407.25	0.075863
407.50	0.082068
407.75	0.082369
408.00	0.085968
408.25	0.090396
408.50	0.090121
408.75	0.091309
409.00	0.099259
409.25	0.10759
409.50	0.11224
409.75	0.11824
410.00	0.12143
410.25	0.12951
410.50	0.13627
410.75	0.14608
411.00	0.15378
411.25	0.16216
411.50	0.17046
411.75	0.18168
412.00	0.19007
412.25	0.20584
412.50	0.21453
412.75	0.22251
413.00	0.23616
413.25	0.25234
413.50	0.25945
413.75	0.27663
414.00	0.29317
414.25	0.30503
414.50	0.32087
414.75	0.33361
415.00	0.34950
415.25	0.36385
415.50	0.38557
415.75	0.40535
416.00	0.43213
416.25	0.46003
416.50	0.49041
416.75	0.51944
417.00	0.55161
417.25	0.58710
417.50	0.62260
417.75	0.65600
418.00	0.69215
418.25	0.72607
418.50	0.76486
418.75	0.79934
419.00	0.82942
419.25	0.85813
419.50	0.88782
419.75	0.91439
420.00	0.93624
420.25	0.95731
420.50	0.96696
420.75	0.98213
421.00	0.99565
421.25	0.99566
421.50	1.00000
421.75	0.99455
422.00	0.98886
422.25	0.98013
422.50	0.96506
422.75	0.95484
423.00	0.93035
423.25	0.91498
423.50	0.88860
423.75	0.85930
424.00	0.82919
424.25	0.79938
424.50	0.76676
424.75	0.73810
425.00	0.70669
425.25	0.66895
425.50	0.64319
425.75	0.61049
426.00	0.57697
426.25	0.54711
426.50	0.51853
426.75	0.48714
427.00	0.45764
427.25	0.42945
427.50	0.40818
427.75	0.38158
428.00	0.36265
428.25	0.33439
428.50	0.31317
428.75	0.29547
429.00	0.27869
429.25	0.26213
429.50	0.24788
429.75	0.22844
430.00	0.21430
430.25	0.19883
430.50	0.18802
430.75	0.17622
431.00	0.16252
431.25	0.15738
431.50	0.14409
431.75	0.13875
432.00	0.13018
432.25	0.11920
432.50	0.11456
432.75	0.10559
433.00	0.099707
433.25	0.095285
433.50	0.088448
433.75	0.083372
434.00	0.078479
434.25	0.073508
434.50	0.074073
434.75	0.065440
435.00	0.062930
435.25	0.057197
435.50	0.052051
435.75	0.049474
436.00	0.046296
436.25	0.042590
436.50	0.038925
436.75	0.034938
437.00	0.035694
437.25	0.034093
437.50	0.031016
437.75	0.031306
438.00	0.028295
438.25	0.031890
438.50	0.024890
438.75	0.027906
439.00	0.023208
439.25	0.023576
439.50	0.023120
439.75	0.020741
440.00	0.021860
440.25	0.019329
440.50	0.020346
440.75	0.017039
441.00	0.017971
441.25	0.019346
441.50	0.014431
441.75	0.014757
442.00	0.013125
442.25	0.014331
442.50	0.012089
442.75	0.011714
443.00	0.012746
443.25	0.011659
443.50	0.011325
443.75	0.010166
444.00	0.0093040
444.25	0.010630
444.50	0.0085220
444.75	0.011991
445.00	0.010577
445.25	0.0075241
445.50	0.0073180
445.75	0.0078971
446.00	0.0082461
446.25	0.0069112
446.50	0.0073812
446.75	0.0056875
447.00	0.0063342
447.25	0.0061423
447.50	0.0063452
447.75	0.0069526
448.00	0.0029512
448.25	0.0064695
448.50	0.0043832
448.75	0.0069733
449.00	0.0049590
449.25	0.0037877
449.50	0.0058282
449.75	0.0038422
450.00	0.0043035
450.25	0.0047016
450.50	0.0030079
450.75	0.0035248
451.00	0.0035194
451.25	0.0051226
451.50	0.0045806
451.75	0.0040516
452.00	0.0048619
452.25	0.0037506
452.50	0.0040778
452.75	0.0047561
453.00	0.0027941
453.25	0.0022336
453.50	0.0013316
453.75	0.0032315
454.00	0.0044617
