Wavelength (nm)	Q12 abs N
350.00	0.011358
350.25	0.010645
350.50	0.0096067
350.75	0.013614
351.00	0.016287
351.25	0.011641
351.50	0.010717
351.75	0.019112
352.00	0.0097648
352.25	0.012998
352.50	0.013711
352.75	0.019204
353.00	0.0089960
353.25	0.016402
353.50	0.017302
353.75	0.018145
354.00	0.015593
354.25	0.016587
354.50	0.016420
354.75	0.011409
355.00	0.016132
355.25	0.013957
355.50	0.015538
355.75	0.015761
356.00	0.012147
356.25	0.011828
356.50	0.0086755
356.75	0.012851
357.00	0.010486
357.25	0.014160
357.50	0.011168
357.75	0.013151
358.00	0.0096652
358.25	0.013943
358.50	0.013873
358.75	0.016550
359.00	0.010403
359.25	0.012522
359.50	0.0078179
359.75	0.010619
360.00	0.016204
360.25	0.014080
360.50	0.012740
360.75	0.013405
361.00	0.012835
361.25	0.012093
361.50	0.013625
361.75	0.010565
362.00	0.012921
362.25	0.0068315
362.50	0.010811
362.75	0.012733
363.00	0.010266
363.25	0.0091400
363.50	0.0078612
363.75	0.013818
364.00	0.010345
364.25	0.010600
364.50	0.014763
364.75	0.013536
365.00	0.016844
365.25	0.0093880
365.50	0.0082738
365.75	0.010932
366.00	0.012579
366.25	0.0057205
366.50	0.011932
366.75	0.014297
367.00	0.011142
367.25	0.015479
367.50	0.010043
367.75	0.012113
368.00	0.012364
368.25	0.0097562
368.50	0.012203
368.75	0.011012
369.00	0.014323
369.25	0.010010
369.50	0.0092072
369.75	0.011132
370.00	0.011274
370.25	0.013042
370.50	0.0067026
370.75	0.010954
371.00	0.011611
371.25	0.012296
371.50	0.015351
371.75	0.012279
372.00	0.012571
372.25	0.0088011
372.50	0.015966
372.75	0.012773
373.00	0.012927
373.25	0.015887
373.50	0.011679
373.75	0.013326
374.00	0.011961
374.25	0.0075548
374.50	0.012313
374.75	0.0099651
375.00	0.0089733
375.25	0.012631
375.50	0.011280
375.75	0.0065575
376.00	0.014692
376.25	0.010193
376.50	0.010534
376.75	0.013747
377.00	0.0091162
377.25	0.011939
377.50	0.015395
377.75	0.010419
378.00	0.0082251
378.25	0.011197
378.50	0.010973
378.75	0.0088596
379.00	0.0074779
379.25	0.010668
379.50	0.014968
379.75	0.0095450
380.00	0.0080009
380.25	0.012125
380.50	0.0074249
380.75	0.011706
381.00	0.010883
381.25	0.011084
381.50	0.0072332
381.75	0.011674
382.00	0.011137
382.25	0.011374
382.50	0.010704
382.75	0.011345
383.00	0.011530
383.25	0.010799
383.50	0.010312
383.75	0.011257
384.00	0.0094237
384.25	0.010283
384.50	0.012652
384.75	0.012498
385.00	0.012385
385.25	0.014792
385.50	0.015133
385.75	0.011516
386.00	0.0099597
386.25	0.014968
386.50	0.013310
386.75	0.013996
387.00	0.012617
387.25	0.011927
387.50	0.018891
387.75	0.015052
388.00	0.013039
388.25	0.013729
388.50	0.012558
388.75	0.011338
389.00	0.014276
389.25	0.014527
389.50	0.017620
389.75	0.015625
390.00	0.017212
390.25	0.014855
390.50	0.014025
390.75	0.013508
391.00	0.015048
391.25	0.015545
391.50	0.012607
391.75	0.013781
392.00	0.014026
392.25	0.011423
392.50	0.017151
392.75	0.015951
393.00	0.018505
393.25	0.015319
393.50	0.014733
393.75	0.014022
394.00	0.016014
394.25	0.017864
394.50	0.014921
394.75	0.017518
